 property_id,tile_url,latitude,longitude,min_price,max_price,beds_range, prop_display_name,phone_number,bustop_within_100,inside_campus,fitness_within_200m,fitness_within_500m,fitness_within_1000m,market_within_200m,market_within_500m,market_within_1000m,within_unvCen_1km,within_unvCen_2km,within_unvCen_3km
388323,'https://d2cc5bro5bu049.cloudfront.net/162/3066974/tile.jpeg',43.068274,-89.389701,1025,, '2 BR',522 W Doty St,6082518777,yes,no,no,yes,yes,no,yes,yes,no,no,yes
780008,'https://d2cc5bro5bu049.cloudfront.net/111/6532495/tile.jpg',43.084009,-89.377270,1300,, '2 BR',830 E. Johnson Street,6082571000,no,no,no,no,yes,no,yes,yes,no,no,no
1263768,'https://d2cc5bro5bu049.cloudfront.net/127/10693466/tile.jpg',43.069913,-89.406734,865,1045, 'Studio - 1 BR',1218 Spring St,6082553933,no,yes,no,no,yes,no,no,no,yes,yes,yes
1266791,'https://d2cc5bro5bu049.cloudfront.net/127/10722924/tile.jpg',43.078599,-89.385075,720,1230, 'Studio - 2 BR',134 E Johnson,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,no
781255,'https://d2cc5bro5bu049.cloudfront.net/20531/6542058/tile.jpg',43.057482,-89.428259,900,, '2 BR',2611 1/2 - 2613 Monroe Street,6082334440,yes,no,no,no,no,no,no,no,no,no,yes
1263978,'https://d2cc5bro5bu049.cloudfront.net/127/10699368/tile.jpg',43.078554,-89.383054,1790,2185, '3 - 4 BR',133 N Butler,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,no
1181,'https://d2cc5bro5bu049.cloudfront.net/292/17194965/tile.jpg',43.073200,-89.394798,1045,, 'Studio',LaCiel,6082858693,no,no,no,yes,yes,no,yes,yes,no,no,yes
1169,'https://d2cc5bro5bu049.cloudfront.net/292/17195315/tile.jpg',43.068501,-89.403099,0,, '2 BR',Brooks Towne Townhomes,6087090307,yes,no,no,yes,yes,no,no,yes,no,yes,yes
1179,'https://d2cc5bro5bu049.cloudfront.net/292/16659733/tile.jpg',43.073002,-89.392502,995,1035, '1 - 2 BR',Johnson House,6082519002,no,no,no,yes,yes,no,yes,yes,no,no,yes
3396025,'https://d2cc5bro5bu049.cloudfront.net/77781/30427382/tile.jpg',43.078451,-89.380009,2100,, '3 BR',15 N Franklin St.,6082848483,no,no,no,yes,yes,no,no,yes,no,no,no
2003144,'https://d2cc5bro5bu049.cloudfront.net/127/19592477/tile.jpg',43.070647,-89.407564,1605,, '2 BR',120-128 N Orchard Street,6082553933,yes,no,no,no,yes,no,no,no,yes,yes,yes
3123078,'https://d2cc5bro5bu049.cloudfront.net/77781/30427304/tile.jpg',43.078886,-89.379658,955,2400, 'Studio',Old Market Row,6082848483,yes,no,no,yes,yes,no,no,yes,no,no,no
743402,'https://d2cc5bro5bu049.cloudfront.net/12326/17762891/tile.jpg',43.068681,-89.403806,750,, '1 BR',31 N Mills St,6087701197,yes,no,no,yes,yes,no,no,yes,no,yes,yes
762678,'https://d2cc5bro5bu049.cloudfront.net/19988/11282858/tile.jpg',43.069836,-89.391851,3000,, '7 BR',522 W Washington Ave,6084384366,yes,no,no,yes,yes,no,yes,yes,no,no,yes
1219,'https://d2cc5bro5bu049.cloudfront.net/292/15078130/tile.jpg',43.073898,-89.399002,2945,3400, '4 BR',Pres House Apartments,6084671097,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
1266789,'https://d2cc5bro5bu049.cloudfront.net/19538/17074013/tile.jpeg',43.072129,-89.391952,1449,, '3 BR',432 W. Dayton Street,6082797962,no,no,no,yes,yes,no,yes,yes,no,no,yes
780004,'https://d2cc5bro5bu049.cloudfront.net/20531/24076059/tile.jpg',43.057237,-89.428787,1980,, '2 BR',701 Knickerbocker,6082334440,yes,no,no,no,no,no,no,no,no,no,yes
1281989,'https://d2cc5bro5bu049.cloudfront.net/127/10885611/tile.jpg',43.078316,-89.383641,480,490, 'Studio',136 N Butler,6084415625,yes,no,no,yes,yes,no,no,yes,no,no,no
3169699,'https://d2cc5bro5bu049.cloudfront.net/84898/26209678/tile.jpg',43.074523,-89.443559,1100,, '2 BR',714 Hill St,6083521089,yes,no,no,no,no,yes,yes,yes,no,no,no
780868,'https://d2cc5bro5bu049.cloudfront.net/20531/24076076/tile.jpg',43.070163,-89.414636,1200,, '2 BR',1615 Hoyt Street,6082334440,yes,no,no,no,yes,no,no,yes,yes,yes,yes
434,'https://d2cc5bro5bu049.cloudfront.net/145/1429043/tile.jpg',43.074360,-89.536999,1020,1695, 'Studio - 2 BR',Brownridge Terrace,6087298389,no,no,no,no,no,no,no,no,no,no,no
1301401,'https://d2cc5bro5bu049.cloudfront.net/145/30325676/tile.jpg',43.082076,-89.541482,1320,2600, '1 - 3 BR',Brownpoint Reserve,6084670615,no,no,no,no,no,no,no,no,no,no,no
905791,'https://d2cc5bro5bu049.cloudfront.net/145/7709515/tile.jpg',43.062116,-89.494921,1250,1580, '2 - 3 BR',Yorktown Townhomes,6087298526,no,no,no,no,no,no,no,no,no,no,no
270,'https://d2cc5bro5bu049.cloudfront.net/145/1428393/tile.jpg',43.073399,-89.435303,1345,1795, '1 - 2 BR',Victory Court,6084674673,yes,no,no,no,no,no,no,no,no,no,yes
260,'https://d2cc5bro5bu049.cloudfront.net/145/23403748/tile.jpg',43.071701,-89.429703,1620,, '2 BR',Kendall Duplex,6084104260,no,no,no,no,no,no,no,no,no,yes,yes
197,'https://d2cc5bro5bu049.cloudfront.net/145/21580605/tile.jpg',43.073200,-89.418900,930,1035, '1 BR',Birge House Apartments,6084104229,yes,no,no,yes,yes,no,no,yes,yes,yes,yes
402,'https://d2cc5bro5bu049.cloudfront.net/145/1450319/tile.jpg',43.073502,-89.435997,870,1005, '1 BR',Franklin Terrace,6084104239,yes,no,no,no,no,no,no,yes,no,no,yes
254,'https://d2cc5bro5bu049.cloudfront.net/145/7056/tile.jpeg',43.071400,-89.427902,1550,1580, '2 BR',Kendall Row,6084104265,yes,no,no,no,no,no,no,no,no,yes,yes
127,'https://d2cc5bro5bu049.cloudfront.net/145/6939/tile.jpeg',43.076000,-89.390099,525,1105, 'Studio - 2 BR',Grand Victorian ,6084104181,no,no,no,no,yes,no,yes,yes,no,no,yes
3294220,'https://d2cc5bro5bu049.cloudfront.net/17160/27750036/tile.jpg',43.064428,-89.409680,2200,, '4 BR',1416 Chandler St.,6085721938,no,no,no,no,no,no,no,yes,no,yes,yes
261,'https://d2cc5bro5bu049.cloudfront.net/145/1448689/tile.jpg',43.071701,-89.429901,1230,1380, '2 BR',Twin Gables,6084671911,no,no,no,no,no,no,no,no,no,no,yes
264,'https://d2cc5bro5bu049.cloudfront.net/145/7064/tile.jpeg',43.071701,-89.431198,1475,, '2 BR',Kendall Townhouse,6084104270,yes,no,no,no,no,no,no,no,no,no,yes
261,'https://d2cc5bro5bu049.cloudfront.net/145/1448689/tile.jpg',43.071701,-89.429901,1230,1380, '2 BR',Twin Gables,6084671911,no,no,no,no,no,no,no,no,no,no,yes
136,'https://d2cc5bro5bu049.cloudfront.net/145/5449147/tile.jpg',43.067799,-89.409897,650,1600, 'Studio - 3 BR',The Regent,6087193504,yes,no,no,no,yes,no,no,yes,no,yes,yes
70,'https://d2cc5bro5bu049.cloudfront.net/145/16501398/tile.jpg',43.076302,-89.389999,3095,, '5 BR',Wootton Mead,6084104209,no,no,no,no,yes,no,yes,yes,no,no,yes
296,'https://d2cc5bro5bu049.cloudfront.net/145/1450025/tile.jpg',43.072102,-89.425400,1215,1420, '2 BR',Walnut Manor Apartments,6084674709,yes,no,no,no,yes,no,no,no,no,yes,yes
192,'https://d2cc5bro5bu049.cloudfront.net/145/7002/tile.jpeg',43.064499,-89.417999,1035,2655, '1 - 4 BR',Monroe Manor Apartments,6082985310,yes,no,no,no,no,yes,yes,yes,no,yes,yes
270,'https://d2cc5bro5bu049.cloudfront.net/145/1428393/tile.jpg',43.073399,-89.435303,1345,1795, '1 - 2 BR',Victory Court,6084674673,yes,no,no,no,no,no,no,no,no,no,yes
457,'https://d2cc5bro5bu049.cloudfront.net/145/23668022/tile.jpg',43.075100,-89.530098,1015,1820, 'Studio - 2 BR',Brownstone On Old Sauk,6087097304,no,no,no,no,no,no,no,no,no,no,no
249,'https://d2cc5bro5bu049.cloudfront.net/145/23407115/tile.jpg',43.072102,-89.425201,995,1215, '1 - 2 BR',Russell Terrace Apartments,6084671902,yes,no,no,no,yes,no,no,no,no,yes,yes
744135,'https://d2cc5bro5bu049.cloudfront.net/18633/8967985/tile.jpg',43.065210,-89.415602,1269,, '2 BR',809 Grant St,6082550382,yes,no,no,no,no,no,yes,yes,no,yes,yes
263,'https://d2cc5bro5bu049.cloudfront.net/145/23405781/tile.jpg',43.071701,-89.431000,800,900, 'Studio - 1 BR',Otto&#39;s House,6084671895,yes,no,no,no,no,no,no,no,no,no,yes
35,'https://d2cc5bro5bu049.cloudfront.net/145/6854/tile.jpeg',43.075901,-89.388702,625,3200, 'Studio - 6 BR',110 West Johnson,6084104214,yes,no,no,yes,yes,no,yes,yes,no,no,yes
1838,'https://d2cc5bro5bu049.cloudfront.net/110/4706217/tile.jpg',43.071780,-89.393140,1275,2500, '1 BR',Park Place,6082569500,yes,no,no,yes,yes,no,yes,yes,no,no,yes
743180,'https://d2cc5bro5bu049.cloudfront.net/12168/30438231/tile.jpg',43.060198,-89.405606,1895,, '4 BR',1130 Erin St,6085777900,no,no,no,no,no,no,no,no,no,yes,yes
828189,'https://d2cc5bro5bu049.cloudfront.net/110/25072664/tile.jpg',43.072091,-89.393600,995,1300, '1 - 3 BR',505 W. Johnson St.,6082569500,yes,no,no,yes,yes,no,yes,yes,no,no,yes
926884,'https://d2cc5bro5bu049.cloudfront.net/40428/7890084/tile.jpg',43.068126,-89.389204,1800,1900, '5 BR',517 W Doty Street,6083810846,yes,no,no,yes,yes,no,no,yes,no,no,yes
790020,'https://d2cc5bro5bu049.cloudfront.net/20765/6999997/tile.jpg',43.069739,-89.415890,4250,, '4 BR',1714 Van Hise Ave,6083814804,no,no,no,no,yes,no,no,yes,yes,yes,yes
2274811,'https://d2cc5bro5bu049.cloudfront.net/20216/19143032/tile.jpg',43.130077,-89.356647,705,850, 'Studio - 1 BR',Londonderry Lofts,6086619900,no,no,no,no,no,no,no,no,no,no,no
2274973,'https://d2cc5bro5bu049.cloudfront.net/20216/19144578/tile.jpg',43.127481,-89.359480,800,890, '1 - 2 BR',Northshore Estates,6086619900,no,no,no,no,no,no,no,no,no,no,no
1055083,'https://d2cc5bro5bu049.cloudfront.net/19941/8904137/tile.jpg',43.078232,-89.387347,1480,2040, '2 - 4 BR',20 E Gorham St,6087724356,yes,no,no,yes,yes,no,no,yes,no,no,yes
1428802,'https://d2cc5bro5bu049.cloudfront.net/19664/16174858/tile.jpg',43.066748,-89.405454,0,, '6 BR',25 S Charter Street,6082560525,no,no,no,no,yes,no,no,no,no,yes,yes
1239937,'https://d2cc5bro5bu049.cloudfront.net/19664/16226961/tile.jpg',43.069988,-89.390243,2200,, '4 BR',453 W. Washington Ave,6082162589,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
2067125,'https://d2cc5bro5bu049.cloudfront.net/52499/17581981/tile.jpg',43.090855,-89.485814,1230,1250, '2 BR',2020 Allen Blvd.,6087090202,yes,no,no,no,no,no,no,no,no,no,no
3124184,'https://d2cc5bro5bu049.cloudfront.net/84218/25868283/tile.jpg',43.073121,-89.393605,650,, '3 BR',Aberdeen Apartments,6122755762,no,no,no,yes,yes,no,yes,yes,no,no,yes
3145407,'https://d2cc5bro5bu049.cloudfront.net/84625/25976988/tile.jpg',43.067366,-89.387836,604,, '2 BR',507 W Wilson St,,no,no,no,yes,yes,no,no,yes,no,no,yes
3154832,'https://d2cc5bro5bu049.cloudfront.net/84638/26033217/tile.jpg',43.060616,-89.404231,650,, '1 BR',608 S Mills St,6085152154,yes,no,no,no,no,no,no,no,no,no,yes
3029732,'https://d2cc5bro5bu049.cloudfront.net/12302/26232833/tile.jpg',43.050942,-89.397525,820,, '1 BR',Shenandoah Apartments Llc,6082564747,no,no,no,no,no,no,yes,yes,no,no,no
3175988,'https://d2cc5bro5bu049.cloudfront.net/85031/26291221/tile.jpeg',43.074775,-89.395538,700,, '4 BR',The Hub Madison,3103672498,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
3183286,'https://d2cc5bro5bu049.cloudfront.net/85169/26383066/tile.jpg',43.081047,-89.375892,1270,, '1 BR',10 N Livingston St Apt. 1017,7793007954,yes,no,no,yes,yes,yes,yes,yes,no,no,no
3177348,'https://d2cc5bro5bu049.cloudfront.net/85058/26306424/tile.jpg',43.076607,-89.390366,600,700, '1 BR',123 W Gilman St,,no,no,no,no,yes,no,yes,yes,no,no,yes
1715955,'https://d2cc5bro5bu049.cloudfront.net/66390/14570065/tile.jpg',43.118051,-89.373729,700,, '1 BR',300 Laurel Lane,6083351626,no,no,no,no,no,no,no,no,no,no,no
3181686,'https://d2cc5bro5bu049.cloudfront.net/85134/26361256/tile.jpg',43.073052,-89.401230,1200,, '2 BR',(1st Month Half Off!) Large Two Bedroom On Eastside Available 3/1/19,,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes
3201355,'https://d2cc5bro5bu049.cloudfront.net/85517/26600135/tile.jpg',43.062252,-89.489759,0,1082, '1 BR',302 Nautilus Dr,,no,no,no,no,no,no,no,no,no,no,no
3201989,'https://d2cc5bro5bu049.cloudfront.net/85530/26605723/tile.jpg',43.055547,-89.430939,1495,, '2 BR',1200 Sf Newly Remodeled,4142548008,no,no,no,no,no,no,no,no,no,no,no
1063126,'https://d2cc5bro5bu049.cloudfront.net/45906/21741091/tile.jpg',43.076935,-89.390207,1350,, '2 BR',The Elms,6082552234,no,no,no,no,yes,no,yes,yes,no,no,yes
3217886,'https://d2cc5bro5bu049.cloudfront.net/19708/26817411/tile.jpg',43.065521,-89.408534,3550,, '7 BR',1328 Mound Street,6082155882,no,no,no,no,yes,no,no,no,no,yes,yes
3220736,'https://d2cc5bro5bu049.cloudfront.net/15875/26848296/tile.jpg',43.070143,-89.393220,449,, '1 BR',538 W Mifflin St,6082414449,yes,no,no,yes,yes,no,yes,yes,no,no,yes
2428618,'https://d2cc5bro5bu049.cloudfront.net/76727/20168737/tile.jpg',43.084840,-89.377152,2650,, '5 BR',851 East Gorham,6085754163,yes,no,no,no,yes,no,yes,yes,no,no,no
3231255,'https://d2cc5bro5bu049.cloudfront.net/86054/26987297/tile.jpeg',43.075931,-89.392392,0,915, '1 BR',214 W Gilman St,,no,no,no,no,yes,no,yes,yes,no,no,yes
1295588,'https://d2cc5bro5bu049.cloudfront.net/57145/20529178/tile.jpg',43.073406,-89.396079,450,, '4 BR',606 University Ave,6082415790,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes
3176913,'https://d2cc5bro5bu049.cloudfront.net/85050/26301514/tile.jpg',43.065819,-89.403781,1499,, '2 BR',Vicinato Apartments,6087098009,yes,no,no,no,yes,no,no,no,no,yes,yes
3169002,'https://d2cc5bro5bu049.cloudfront.net/84891/26200251/tile.jpg',43.068741,-89.389686,755,, '1 BR',Sunny One Bedroom Apartment,5405393385,yes,no,no,yes,yes,no,yes,yes,no,no,yes
3168867,'https://d2cc5bro5bu049.cloudfront.net/84887/26199394/tile.jpeg',43.071833,-89.426873,1400,1450, '3 BR',413 Chestnut St,6088433180,no,no,no,no,yes,no,no,no,no,yes,yes
3255894,'https://d2cc5bro5bu049.cloudfront.net/86615/27307396/tile.jpg',43.076648,-89.393756,700,, '2 BR',229 W Lakelawn Pl,,no,no,no,no,yes,no,no,yes,no,no,yes
3202935,'https://d2cc5bro5bu049.cloudfront.net/19529/26617770/tile.jpg',43.072565,-89.414192,490,, '1 BR',302 Breese Terrace,6082384166,yes,no,no,no,yes,no,no,yes,yes,yes,yes
3255126,'https://d2cc5bro5bu049.cloudfront.net/86596/27298327/tile.jpg',43.072563,-89.418591,1700,1800, '4 BR',1918 Kendall Avenue,6087704150,yes,no,no,yes,yes,no,no,yes,yes,yes,yes
3256286,'https://d2cc5bro5bu049.cloudfront.net/86627/27417376/tile.png',43.068672,-89.391092,600,690, '1 BR',538 W Main St,6514856701,no,no,no,yes,yes,no,yes,yes,no,no,yes
3177469,'https://d2cc5bro5bu049.cloudfront.net/85060/26307869/tile.jpg',43.067645,-89.390590,1700,, '3 BR',554 W Doty Street #1,6082997680,no,no,no,yes,yes,no,no,yes,no,no,yes
3177365,'https://d2cc5bro5bu049.cloudfront.net/85060/26306449/tile.jpg',43.068223,-89.388669,3000,, '5 BR',208 S Bassett Street,6082997680,yes,no,no,yes,yes,no,no,yes,no,no,yes
3177415,'https://d2cc5bro5bu049.cloudfront.net/85060/26307130/tile.jpg',43.068758,-89.389335,1600,, '4 BR',112 S Bassett Street #1,6082997680,yes,no,no,yes,yes,no,yes,yes,no,no,yes
3177416,'https://d2cc5bro5bu049.cloudfront.net/85060/26307133/tile.jpg',43.079136,-89.381631,2500,, '4 BR',122 N Franklin Street,6082997680,no,no,no,yes,yes,no,no,yes,no,no,no
3283904,'https://d2cc5bro5bu049.cloudfront.net/87050/27612534/tile.png',43.078188,-89.387299,0,, 'Studio',20 E Gorham St,,yes,no,no,yes,yes,no,no,yes,no,no,yes
3232884,'https://d2cc5bro5bu049.cloudfront.net/86104/27010389/tile.jpg',43.072681,-89.420751,3200,, '4 BR',2025 University Ave,6082192787,yes,no,no,yes,yes,no,no,yes,no,yes,yes
2278611,'https://d2cc5bro5bu049.cloudfront.net/15264/23255869/tile.jpg',43.078264,-89.383914,1600,1830, '3 - 4 BR',213 N. Hamilton Street,6082571000,yes,no,no,yes,yes,no,no,yes,no,no,no
3297027,'https://d2cc5bro5bu049.cloudfront.net/87331/27790795/tile.jpg',43.073534,-89.393880,999,, 'Studio',The James,,no,no,no,yes,yes,no,yes,yes,no,no,yes
3297758,'https://d2cc5bro5bu049.cloudfront.net/87354/27802583/tile.jpg',43.057071,-89.402505,810,875, '1 BR',1105 Haywood Dr,8147691664,no,no,no,no,no,no,no,yes,no,no,yes
3131882,'https://d2cc5bro5bu049.cloudfront.net/12094/25879993/tile.png',43.069675,-89.416355,1695,3800, '3 - 8+ BR',1726 Van Hise,6087723640,no,no,no,no,yes,no,no,yes,yes,yes,yes
740861,'https://d2cc5bro5bu049.cloudfront.net/20377/7695526/tile.jpg',43.078255,-89.382659,1150,, '2 BR',117 N Butler St,6082518888,no,no,yes,yes,yes,no,no,yes,no,no,no
741068,'https://d2cc5bro5bu049.cloudfront.net/20377/10992779/tile.jpg',43.077115,-89.385081,1460,, '4 BR',203 N Pinckney St,6082518888,yes,no,yes,yes,yes,no,no,yes,no,no,no
740965,'https://d2cc5bro5bu049.cloudfront.net/12992/20875172/tile.jpg',43.071214,-89.391862,1200,3000, '2 - 5 BR',454 W Mifflin St,6083474741,no,no,no,yes,yes,no,yes,yes,no,no,yes
741030,'https://d2cc5bro5bu049.cloudfront.net/15875/6342385/tile.jpg',43.078011,-89.384836,685,, 'Studio',121 E Johnson St,6082414449,yes,no,yes,yes,yes,no,no,yes,no,no,no
741336,'https://d2cc5bro5bu049.cloudfront.net/12231/6342531/tile.jpg',43.079691,-89.382561,1850,, '4 BR',409 E Johnson St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
741113,'https://d2cc5bro5bu049.cloudfront.net/18492/6342025/tile.jpg',43.079997,-89.385735,985,1325, '1 - 2 BR',151 E Gilman St,6082558633,no,no,no,yes,yes,no,no,yes,no,no,yes
741261,'https://d2cc5bro5bu049.cloudfront.net/12231/6342503/tile.jpg',43.078686,-89.383228,1850,3700, '4 - 8+ BR',141 N Butler St,6082220365,yes,no,no,yes,yes,no,no,yes,no,no,no
741135,'https://d2cc5bro5bu049.cloudfront.net/20377/10992782/tile.jpg',43.075682,-89.391681,2490,2990, '5 BR',211 W Gilman St,6082518888,yes,no,no,no,yes,no,yes,yes,no,no,yes
741134,'https://d2cc5bro5bu049.cloudfront.net/18492/6342416/tile.jpg',43.076072,-89.396581,955,2075, '1 - 2 BR',Roundhouse,6082558633,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes
741183,'https://d2cc5bro5bu049.cloudfront.net/15264/6342442/tile.jpg',43.070894,-89.390323,1800,, '3 BR',424 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
741314,'https://d2cc5bro5bu049.cloudfront.net/15875/6342517/tile.jpg',43.070235,-89.388655,630,750, 'Studio',418 W Main St,6082414449,no,no,yes,yes,yes,no,yes,yes,no,no,yes
741217,'https://d2cc5bro5bu049.cloudfront.net/15264/6342468/tile.jpg',43.071060,-89.390112,1130,, '2 BR',426 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes
741343,'https://d2cc5bro5bu049.cloudfront.net/18492/6342025/tile.jpg',43.079293,-89.387643,0,, '4 BR',104 E Gilman St,6082558633,no,no,no,yes,yes,no,no,yes,no,no,yes
741820,'https://d2cc5bro5bu049.cloudfront.net/20377/7695544/tile.jpg',43.077332,-89.384566,500,700, 'Studio - 1 BR',110 E Dayton St,6082518888,no,no,yes,yes,yes,no,no,yes,no,no,no
741853,'https://d2cc5bro5bu049.cloudfront.net/18492/6342695/tile.jpg',43.079197,-89.384790,820,1985, '1 - 3 BR',316 N Butler St,6082558633,yes,no,no,yes,yes,no,no,yes,no,no,no
741545,'https://d2cc5bro5bu049.cloudfront.net/12302/7008933/tile.jpg',43.051601,-89.397483,820,940, '1 - 2 BR',Shenandoah Apartments,6082564747,no,no,no,no,no,yes,yes,yes,no,no,no
742471,'https://d2cc5bro5bu049.cloudfront.net/16972/6342892/tile.jpg',43.075952,-89.394200,6750,, '8+ BR',248 Langdon St,6086953937,no,no,no,no,yes,no,no,yes,no,no,yes
742318,'https://d2cc5bro5bu049.cloudfront.net/18135/7744287/tile.jpg',43.074753,-89.394055,845,, '1 BR',525 State St.,6082730228,yes,no,no,yes,yes,no,yes,yes,no,no,yes
742887,'https://d2cc5bro5bu049.cloudfront.net/12231/6343020/tile.jpg',43.079624,-89.382298,775,, '1 BR',142 N Franklin St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
743277,'https://d2cc5bro5bu049.cloudfront.net/16972/6343143/tile.jpg',43.070363,-89.393731,2995,3195, '5 BR',123 N Bedford St,6086953937,yes,no,no,yes,yes,no,yes,yes,no,no,yes
742952,'https://d2cc5bro5bu049.cloudfront.net/12231/6343028/tile.jpg',43.079794,-89.385599,2300,, '4 BR',416 N Butler St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
743679,'https://d2cc5bro5bu049.cloudfront.net/20377/7695550/tile.jpg',43.077380,-89.385078,1385,1520, '3 - 4 BR',207 N Pinckney St,6082518888,yes,no,yes,yes,yes,no,no,yes,no,no,no
744034,'https://d2cc5bro5bu049.cloudfront.net/15264/7006890/tile.jpg',43.083140,-89.363981,1545,, '3 BR',405 S. Few Street,6082571000,yes,no,no,no,no,no,no,no,no,no,no
743904,'https://d2cc5bro5bu049.cloudfront.net/12358/6342126/tile.jpg',43.070507,-89.418259,400,600, '1 BR',Summit Avenue Coop,6082383441,no,no,no,no,yes,no,no,yes,yes,yes,yes
743927,'https://d2cc5bro5bu049.cloudfront.net/15264/6343368/tile.jpg',43.077863,-89.380597,820,, '1 BR',9 N. Hancock Street,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
746292,'https://d2cc5bro5bu049.cloudfront.net/15264/6343723/tile.jpg',43.087072,-89.372064,1100,, '1 BR',1111 E. Johnson Street,6082571000,yes,no,no,no,no,no,no,yes,no,no,no
746079,'https://d2cc5bro5bu049.cloudfront.net/15264/6342442/tile.jpg',43.071123,-89.390025,1800,, '3 BR',422 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes
744213,'https://d2cc5bro5bu049.cloudfront.net/17785/20669105/tile.jpg',43.066882,-89.413136,500,, '1 BR',810 Oakland Ave,2623389749,yes,no,no,no,no,no,no,yes,no,yes,yes
744391,'https://d2cc5bro5bu049.cloudfront.net/16972/17195495/tile.jpg',43.067372,-89.405987,1795,, '4 BR',14 S Charter St,6086953937,no,no,no,no,yes,no,no,no,no,yes,yes
745026,'https://d2cc5bro5bu049.cloudfront.net/12231/6343589/tile.jpg',43.073219,-89.396385,995,2100, '1 - 4 BR',612 University Ave,6082220365,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes
747395,'https://d2cc5bro5bu049.cloudfront.net/12231/17149396/tile.jpg',43.079818,-89.382379,1550,, '3 BR',415 E Johnson St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
746722,'https://d2cc5bro5bu049.cloudfront.net/15264/6343818/tile.jpg',43.077670,-89.380447,920,, '1 BR',404 E. Washington Avenue,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
749085,'https://d2cc5bro5bu049.cloudfront.net/15264/7008907/tile.jpg',43.079694,-89.385449,1130,, '1 BR',410 N. Butler Street,6082571000,no,no,no,yes,yes,no,no,yes,no,no,no
748716,'https://d2cc5bro5bu049.cloudfront.net/15875/6344118/tile.jpg',43.073236,-89.421878,825,865, '1 BR',Bayview,6082414449,yes,no,no,yes,yes,no,no,no,no,yes,yes
749452,'https://d2cc5bro5bu049.cloudfront.net/15264/6342753/tile.jpg',43.083235,-89.363999,1200,, '2 BR',1201 Williamson Street,6082571000,yes,no,no,no,no,no,no,no,no,no,no
749232,'https://d2cc5bro5bu049.cloudfront.net/12231/6344245/tile.jpg',43.079718,-89.385708,1595,1750, '3 BR',149 E Gilman St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,yes
751159,'https://d2cc5bro5bu049.cloudfront.net/18102/6342263/tile.jpg',43.071650,-89.386590,1475,2800, '2 BR',306 West,6082790174,no,no,no,yes,yes,no,yes,yes,no,no,yes
751423,'https://d2cc5bro5bu049.cloudfront.net/15875/6344968/tile.jpg',43.092785,-89.357844,1225,, '2 BR',1937 E Washington Ave,6082414449,no,no,no,yes,yes,no,no,no,no,no,no
760485,'https://d2cc5bro5bu049.cloudfront.net/18135/7676596/tile.jpg',43.075142,-89.397122,680,870, 'Studio - 1 BR',509 Company Apartments At 509 N Lake St,6082574615,yes,no,no,yes,yes,no,yes,yes,no,yes,yes
760546,'https://d2cc5bro5bu049.cloudfront.net/19850/13696170/tile.jpg',43.062696,-89.487087,640,852, 'Studio - 2 BR',Parkwood Arms Apartments,6082313467,yes,no,no,no,no,no,no,no,no,no,no
760551,'https://d2cc5bro5bu049.cloudfront.net/19664/10315390/tile.jpg',43.069793,-89.390502,4650,, '8+ BR',501 W Washington Ave,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
760448,'https://d2cc5bro5bu049.cloudfront.net/19664/10328806/tile.jpg',43.066872,-89.409406,0,, '6 BR',1504 Adams Street,6082560525,yes,no,no,no,yes,no,no,yes,no,yes,yes
760446,'https://d2cc5bro5bu049.cloudfront.net/19664/16175436/tile.jpg',43.066530,-89.407500,0,, '6 BR',22 S Orchard St,6082560525,no,no,no,no,yes,no,no,no,no,yes,yes
760691,'https://d2cc5bro5bu049.cloudfront.net/19664/10318686/tile.jpg',43.066911,-89.411094,0,, '5 BR',1532 Jefferson St,6082560525,no,no,no,no,no,no,no,yes,no,yes,yes
760690,'https://d2cc5bro5bu049.cloudfront.net/19664/16174767/tile.jpg',43.069626,-89.390372,3300,, '6 BR',10 S Bassett St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
760665,'https://d2cc5bro5bu049.cloudfront.net/19664/10361047/tile.jpg',43.069554,-89.390277,3400,, '6 BR',14 S Bassett St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
